source_id,ruwe,non_single_star,radial_velocity,radial_velocity_error,rv_nb_transits,rv_renormalised_gof,rv_chisq_pvalue,rv_amplitude_robust,rv_template_teff,phot_g_mean_mag
5285234957432628224,0.87630594,0,15.076803,0.28305882,33,1.2603929,0.02775847,5.316868,5500.0,10.627896
5000558409016727296,1.285707,0,,,,,,,,12.813597
5016355195653400320,1.1452732,0,9.3402405,1.7999188,27,3.315445,0.014416692,23.856333,4000.0,13.367218
5028929863463303424,0.960703,0,16.834465,0.20384438,20,0.16409726,0.29003316,2.241847,6500.0,8.803664
5028929863463303552,0.9277683,0,17.293037,0.24344349,29,-1.2860856,0.8225372,3.8841105,5250.0,11.117164
5141719930904438656,1.018847,0,-3.4030764,0.2308298,22,2.0964942,0.002729604,2.5815306,6000.0,8.964369
5080988784101283584,1.0359555,0,56.53604,1.1158379,46,,,,3700.0,13.886616
5091095220105933056,1.050305,0,60.06958,2.4622903,20,,,,3700.0,14.358985
5096359372541935360,1.1092643,0,17.839695,3.964348,24,,,,3500.0,14.925521
5096359372541935872,0.9131106,0,20.547829,0.21235085,18,-0.07069044,0.30653048,2.0618496,5500.0,10.024545
5166910360771171968,1.1804636,0,36.058395,2.1335857,8,,,,3900.0,13.853801
5383129116217568128,1.102195,0,-20.240486,1.3791592,43,,,,3600.0,14.347601
5399375534386147584,1.0717301,0,7.602408,1.8763607,27,9.121989,0.858072,17.670963,3800.0,13.393602
5439062681472681344,1.7315582,0,6.5113816,0.2168685,85,-1.784282,0.86598307,6.365563,4750.0,11.840367
5461669740049312000,1.1012192,0,15.440038,0.17890288,17,-0.8453721,0.7249494,1.6717873,6250.0,9.935037
5475516920769156352,1.1401231,0,53.279,0.19359367,9,1.2459267,0.052030552,1.23312,5250.0,9.1383095
5348255734131760000,1.1182145,0,,,,,,,,15.538709
5233295196377977472,0.8391804,0,20.758354,0.54401934,11,0.773451,0.19340678,5.032646,5000.0,11.610808
5236044284711605888,0.9246378,0,-10.799156,1.8073709,15,,,,4000.0,13.527904
5297347280611254912,1.1500547,0,-4.2984776,3.0119429,23,,,,3900.0,14.531158
5328048325318813312,1.0147951,0,58.974926,6.955314,11,,,,3500.0,14.670758
5334559392706536192,0.8323,0,-0.969759,0.20563902,5,-0.63341147,0.73600495,0.74330807,5750.0,9.2695675
4974952020158427008,0.94678694,0,-24.604013,0.23124275,36,0.2274083,0.14271727,4.1427956,5500.0,10.080087
5191311577512486272,0.93382007,0,1.9944874,0.17543885,19,-0.9855586,0.7249959,1.7111998,5750.0,10.061055
5291426101251320960,0.82690513,0,25.02156,1.4504453,19,10.83137,0.0,23.2103,4500.0,11.716554
4980527677982448256,1.1284419,0,-3.5124128,0.21473104,45,0.21887976,0.2815682,4.6678567,5500.0,10.935687
5022336951224436864,1.1288433,0,33.151524,3.0907335,33,,,,3600.0,14.648808
5037453827357178624,1.0825202,0,,,,,,,,15.98833
5134659073388328960,1.1391797,0,22.30033,0.68323565,15,-0.1706861,0.49582356,8.605295,4750.0,11.936857
5143171801648525440,1.150727,0,37.46934,1.5715003,19,,,,3800.0,13.606849
5172144688954320512,1.0507331,0,7.0939164,0.28316802,15,0.7804992,0.09432361,3.7651024,5750.0,9.650199
5175441845152383232,1.1483548,0,-28.720156,2.7559743,16,4.9280133,0.04379824,8.282024,4500.0,12.3544235
5051685699709654016,1.1044365,0,48.754345,1.5044808,30,,,,3500.0,14.271982
5101910390138054144,1.4203131,0,5.2547398,0.40034598,24,-2.2078207,0.9896613,7.292858,4000.0,12.228099
5161969258595542528,1.070032,0,21.97015,0.1551015,15,-2.0307455,0.94112366,1.1854591,5000.0,10.097571
5163469610930944768,1.1199206,0,19.81596,7.4451885,8,,,,3500.0,15.218926
5393582723018351232,1.1569879,0,20.037838,1.5104344,26,,,,3800.0,13.928462
5403064533338309760,0.82639056,0,-18.492226,0.5160905,19,-0.5110333,0.6761177,6.569517,5000.0,11.878929
5434572035468474240,1.0006218,0,16.958857,0.21748129,44,-0.64679587,0.5060375,4.8298397,5500.0,10.705627
5451272792456963328,1.0726168,0,96.53597,0.28873214,23,-0.4424284,0.50586766,3.9174805,5250.0,10.7866125
5475518466957387648,1.0280167,0,55.683716,6.6394043,5,,,,3500.0,15.196973
5372732855821830400,1.1631536,0,17.590067,3.0236127,9,,,,3500.0,14.735036
5373056662002161280,1.511823,0,19.059547,2.8800411,18,,,,3500.0,14.709545
5233523035801899264,0.9402785,0,36.093647,0.39097226,12,0.65059274,0.31584057,3.857998,4750.0,11.016012
5236352422844761216,0.98092383,0,57.40463,3.8522408,7,,,,4250.0,14.034893
5256446577624035712,0.99529934,0,-12.20554,0.9726777,11,0.9864797,0.19924597,7.3915477,3800.0,12.702845
5305981745445719680,1.0875719,0,3.9737706,0.19542126,17,-0.6206226,0.5971549,1.8241191,5500.0,10.171326
5308263060257294592,0.9481331,0,11.503941,1.8770914,6,3.5272348,6.760631E-5,10.660411,5500.0,11.323667
5316576020995922816,1.121857,0,13.456252,3.3606772,20,,,,3700.0,14.908495
5328048531477236736,0.95311415,0,58.23349,0.3507432,15,1.9207561,0.023301061,3.2385788,4750.0,10.928981
5418992642897837824,0.91378427,0,1.9592402,0.6374456,35,0.8584419,0.13821179,17.108826,5250.0,12.236437
4974952020158427520,1.0195112,0,-23.117483,3.1014962,35,,,,3800.0,15.146533
5188831598973857664,0.97982854,0,31.030556,0.4676433,11,2.1341796,0.0054593734,3.6707935,5250.0,10.772044
5224698145012248576,0.9714774,0,-3.2242444,0.63230175,16,-0.63855106,0.7678455,7.881145,4500.0,11.910846
5003877319225218304,1.2415055,0,-7.195185,0.8822153,25,0.43074176,0.41864535,15.644194,4250.0,12.6230345
5005768444865223680,1.0599865,0,28.573263,0.95104945,34,0.83362144,0.26014093,21.272139,3600.0,13.154459
5021294648560958976,1.0201606,0,9.661056,3.5368524,20,,,,3700.0,14.86126
5052360284454132864,1.6271626,0,9.407844,0.33362964,36,0.64375603,0.17920269,8.12059,5250.0,11.410987
5141430828065715200,1.0799245,0,28.07122,0.51572376,22,1.129365,0.06929856,6.587349,4750.0,11.899192
5051685699709654144,1.2037843,0,48.09416,0.55198705,31,0.005182194,0.5507962,10.895313,3800.0,12.849484
5100139557941304704,1.1880058,0,38.1259,0.15843494,8,-0.49750587,0.49435416,0.8059006,4750.0,9.273924
5159786521854882688,1.2854917,0,,,,,,,,13.394511
5385821029920162432,1.0994438,0,40.919685,2.3829288,21,,,,3900.0,14.359458
5433559037360770560,0.8484582,0,45.21933,0.50684106,37,-1.4239192,0.835531,10.025192,5000.0,12.54397
5434572035466846464,1.0277177,0,21.166277,2.942374,39,,,,3600.0,15.38493
5467379160335217280,1.0355374,0,34.425808,1.6751146,47,,,,3700.0,14.235459
5339954799322399488,1.2146419,0,21.477173,3.6277614,15,,,,3900.0,14.662322
5343584905652213632,0.9331387,0,3.6904252,0.23591213,4,-0.885439,0.7720741,0.74525,6250.0,9.233203
5370906910611201024,1.1715478,0,54.24062,1.9579083,17,,,,3800.0,13.927808
5375446038203198592,1.146299,0,-74.52587,11.028876,19,49.8002,0.0,120.59566,5000.0,11.283728
5233161674437547392,1.1960775,0,2.9448051,2.3564904,13,,,,3300.0,14.272597
5233523409454374272,1.840854,1,36.342037,0.30900502,14,1.9234053,0.008201666,2.9043617,5250.0,10.147166
5253599151746189568,0.8074867,0,38.61205,0.17812558,7,-1.5317551,0.933648,0.6570358,5500.0,10.055802
4975183226838055040,0.9971029,0,26.540161,1.81354,47,,,,4500.0,14.095489
4975183295557531136,1.0585262,0,27.298698,2.7346613,40,,,,4000.0,14.608515
5204515994906705280,1.2494031,0,21.815351,1.5579901,20,1.7150353,0.058433715,24.018106,3600.0,13.579517
5268473555500270976,1.1212183,0,4.467144,0.7552051,16,-0.6502712,0.6283239,8.267608,4750.0,12.29074
5268812853620242048,1.0368655,0,29.155521,0.42439702,21,2.4475632,0.0044873683,5.89143,6000.0,10.283709
5286216168479378560,1.1243149,0,70.36835,3.4423423,20,,,,3400.0,14.854102
5292146247002618368,0.96331215,0,-8.629865,8.595923,13,,,,3600.0,15.1290655
5320841851226015744,1.0084147,0,,,,,,,,9.905395
4988043149195248640,0.9214233,0,19.747637,0.12581517,36,-0.06293446,0.13680106,1.04813,6500.0,7.208007
4994523979966253696,1.1684734,0,10.412019,2.9334545,27,,,,3900.0,14.252784
5001943828028353792,1.1827908,0,-15.466594,1.723877,44,,,,3500.0,14.347418
5007199940285050624,1.1109635,0,-7.958036,0.30301005,18,0.5637485,0.14979345,4.3041935,4500.0,10.744778
5008413423166715264,1.0056528,0,-3.0853999,0.24033618,45,0.63112855,0.10037931,6.299016,5500.0,10.82957
5030173857790361472,0.95931524,0,15.832318,1.1537513,29,,,,4500.0,13.438409
5039360964635345536,1.5839239,2,-25.443521,4.8719063,19,87.503365,0.0,53.881157,5750.0,8.852341
5129485733740568448,1.054887,0,7.4773197,2.5471618,11,,,,4250.0,13.533437
5055283885871157120,1.1237668,0,,,,,,,,15.425418
5071675954973677824,1.1125906,0,3.7225583,6.332962,24,,,,3900.0,14.773559
5092317567798828288,0.9896167,0,-28.723665,0.21139742,28,0.44545624,0.15241651,3.3085136,5250.0,10.391655
5094533186807351680,1.1260695,0,-14.349248,5.113464,12,,,,3600.0,14.804517
5403064533338309632,0.7772639,0,-17.702095,0.5001654,20,-0.2951389,0.777401,5.216278,5250.0,11.6301155
5447620455347950592,1.1584444,0,25.996323,5.850345,6,,,,4750.0,13.605114
5464884024854317184,1.1776905,0,17.569523,1.2860354,7,,,,6000.0,11.84802
5467379125975858688,1.020163,0,34.597946,0.19852218,41,1.6711226,0.011467572,3.5475006,6000.0,10.014944
5372293974583156736,0.99294853,0,19.664082,0.13669762,23,0.91983527,0.030023985,1.1425228,5750.0,8.357312
5233161777516781056,1.0302253,0,7.2968493,3.58721,14,,,,3700.0,14.711142
5246818875856364672,1.1201242,0,,,,,,,,13.431789
5260025492282495104,1.0015478,0,25.706823,3.3454318,25,,,,3900.0,14.34349
5302687917825110144,1.0829682,0,,,,,,,,15.63453
5418507036717119104,1.2496285,0,-2.3391373,1.1988039,13,2.0505013,0.0132319555,12.130585,5000.0,12.670672
5195904757275771264,1.0303156,0,24.328707,0.20540628,20,-0.47060227,0.4986841,2.4893894,5000.0,10.381606
5196478496186550400,1.1001313,0,33.539272,3.6450212,12,,,,3600.0,14.851962
5205558675527844224,1.0917413,0,37.4841,7.761386,7,,,,3500.0,15.40386
5285234923072891136,0.982515,0,14.200192,0.31193382,36,0.7436494,0.19996646,5.1027966,5500.0,11.042869
5321434144398388864,0.96570253,0,1.3115879,0.25797516,15,-0.4888763,0.55310994,2.6351104,5250.0,10.630719
5486419574992956288,1.1002346,0,34.355747,2.7809713,19,,,,3600.0,14.53104
4980527677981912064,1.3552977,0,-3.1505575,0.48605746,45,1.7942709,0.015931277,13.7085085,5000.0,11.986869
4999268681877661312,1.1006703,0,11.54123,1.9013898,29,,,,4500.0,13.768368
5000207321210244736,1.0751293,0,11.184789,3.5709574,18,,,,4000.0,14.338787
5006560505554219648,1.2025856,0,1.4552432,5.474424,17,24.914423,0.0,74.86103,4250.0,12.032116
5008413423166137984,1.0747252,0,5.286956,10.742089,32,,,,3300.0,15.749187
5009043993084176768,2.733755,0,45.905926,1.3285812,39,,,,4000.0,13.675059
5036353628534578176,1.0613066,0,2.9824443,0.38689852,23,2.403884,0.0064487294,6.362826,5000.0,11.257425
5116233865551576704,0.9652829,0,27.62182,1.1895039,25,2.4175189,0.019402495,23.326105,4250.0,13.165287
5127394668783445248,1.1068547,0,26.939734,0.42168075,7,8.784798E-4,0.38876557,2.6035671,5500.0,10.332477
5378267969153193088,0.8861257,0,-21.08429,0.43377423,28,1.0738035,0.07535989,5.9153976,5500.0,11.584413
5393606018920967424,0.9894169,0,,,,,,,,16.35944
5442763534531561216,1.0438133,0,45.767715,2.1687682,19,2.7462635,0.015056784,12.757286,5250.0,12.606974
5445134700076560640,1.0712702,0,33.732937,1.4871255,36,4.300758,4.0213196E-4,29.370584,3700.0,13.428982
5466395784622877440,1.0830982,0,24.725872,4.822691,13,,,,3500.0,14.39531
5471809333200928768,1.0591584,0,48.206154,2.742745,18,,,,3900.0,14.0273485
5364823725088293632,0.8948323,0,19.644886,0.38823834,25,-1.5328681,0.8929121,5.2389965,5000.0,11.810782
5256445860405519488,1.3576999,0,-25.929638,4.9338923,7,,,,3500.0,14.701269
5339518396294108800,0.88525534,0,-2.7083151,0.33692992,7,-0.72656035,0.655431,1.9658127,5500.0,9.607915
5410152844296742272,0.9375514,0,,,,,,,,9.494164
5427521210999599488,0.8791913,0,-3.5131142,0.37355524,30,0.006593101,0.39787656,7.5909095,5250.0,11.638726
4972515158793666048,0.9970116,0,,,,,,,,16.473108
4975406221541055232,1.0988177,0,-7.606392,0.60019124,42,0.82693607,0.3193535,12.59108,5500.0,12.421826
4978444996799850240,1.0927114,0,-28.844696,0.5544566,35,-0.19153135,0.70709234,10.668987,4000.0,12.87869
5224676021639304576,0.8624339,0,57.883343,0.42718005,14,1.0378033,0.11190039,4.417259,6000.0,10.788447
5268812686118172928,1.1224313,0,29.08117,0.6665233,15,2.4941418,0.002600804,6.7820377,6250.0,10.09346
5290626928097275392,1.605359,2,50.911182,2.4822967,23,13.459152,0.0,35.05615,4000.0,12.847707
5294229374864289152,3.7461302,0,36.124676,2.9416146,14,54.40662,0.0,29.372873,5500.0,9.261488
5484796283510240000,1.5805215,0,7.574843,0.5669929,18,-0.12548663,0.56925035,6.2339635,3700.0,12.831628
5484796283512162176,1.0672039,0,6.787519,0.18863882,19,-1.3959711,0.8486452,2.1335459,4500.0,10.9269905
4988661040369682560,1.0754154,0,17.977657,4.400649,29,,,,3900.0,14.843154
4989685785207006080,1.0588421,0,32.534184,0.61325246,33,1.9644746,0.017912615,11.88698,4500.0,12.509045
5000558443376465408,1.2757765,0,0.14981525,2.467419,20,10.117,6.3596906E-12,16.003822,3600.0,11.357381
5014008975278023040,1.0708867,0,11.893875,2.1449156,40,,,,3500.0,14.715881
5022336332749147136,1.2042497,0,34.426243,4.316745,28,,,,3800.0,14.573845
5030174167028337408,1.1108772,0,16.426102,0.34879854,27,0.65615207,0.1430901,5.20574,5250.0,11.193815
5035575758417810688,1.0639378,0,2.092516,1.0180705,29,1.6124535,0.21725833,17.342588,4000.0,13.357305
5036326759219158272,0.8298254,0,0.2443901,0.29358578,26,-1.2420673,0.8037324,4.4922385,5000.0,11.227532
5036353628534577792,1.1560783,0,7.1120143,3.2143338,16,,,,3600.0,15.032383
5125808314023085824,1.249164,0,12.277666,2.4999962,24,,,,3500.0,14.254766
5135642002423826688,0.92318434,0,9.72417,0.12633127,38,1.3374071,0.014303428,1.3270702,5250.0,8.026286
5060104351007433472,0.9644808,0,39.849407,0.117954694,64,0.8107368,0.0107003255,1.1727409,5750.0,7.2084846
5080988608005942272,0.8766579,0,57.765945,0.1452524,43,-1.4316226,0.7198043,2.4128761,5500.0,10.011407
5156430262611958400,0.99998826,0,-0.04489322,0.14516723,9,-0.9269974,0.7403568,0.6608498,6500.0,7.986047
5159578164402136448,1.1501261,0,44.468933,0.40045074,6,-0.096215196,0.4316098,2.0619583,5500.0,10.455342
5394624991322381696,1.0508091,0,29.190378,1.9390647,18,,,,3500.0,14.699527
5438172729889305984,1.0070026,0,,,,,,,,15.939961
5444778286509695872,1.4178815,0,1.5666364,4.8641877,24,24.162302,0.68721044,19.574286,3700.0,13.421877
5448469175245949696,1.045148,0,-6.273561,0.1689557,36,-0.90671504,0.7300655,2.7464323,6000.0,9.768299
5474003339934437376,0.8882179,0,0.17544319,0.47283193,10,0.3186536,0.29323986,3.837863,5500.0,11.236091
5342256317665877120,1.052458,0,47.87836,2.3032584,21,,,,3300.0,14.337052
5347445943824514304,0.86674654,0,28.859766,0.2066587,21,0.69557285,0.10163797,2.2299595,6000.0,9.603817
5358867704968730880,1.018973,0,9.40866,0.25910863,25,0.35221145,0.17039007,3.679194,5500.0,10.331037
5370057091202471552,1.0821555,0,15.012267,2.5760312,30,,,,3800.0,14.897415
5371055791356925184,1.0807688,0,-1.2682667,3.3344731,21,,,,3700.0,14.321234
5238809728247049216,1.0271727,0,-33.10738,3.6021068,4,,,,4000.0,13.59887
5302688158343283968,0.93123454,0,-18.38078,0.31601897,21,1.3510575,0.06075932,3.2492943,5250.0,10.5700035
5337181349963682304,0.9535456,0,,,,,,,,15.169487
5337181349963720448,1.0346793,0,14.31854,3.0000849,23,,,,3900.0,14.186354
5204521904781726464,1.0052841,0,,,,,,,,15.864759
5213768140437482496,0.8448174,0,26.823101,0.649221,21,2.31868,0.008351148,9.660305,5000.0,11.348451
5278997561113174016,1.2429452,0,43.91399,0.6596685,15,0.23707533,0.42175105,6.9909325,3700.0,12.616486
5286215958023644288,1.150741,0,66.44347,0.40779576,26,0.5661143,0.34129462,5.8826447,4000.0,12.13333
4988043149195248512,1.5968243,0,22.515186,0.37438634,13,0.10765924,0.4600191,3.4006596,4500.0,10.98426
5001798245816790784,1.2446576,0,5.9230194,7.36413,30,42.152332,0.002190049,21.372332,6000.0,12.626897
5007199940285050496,1.0872145,0,-7.1814694,1.1444904,17,0.001504737,0.5618499,18.3138,3800.0,13.0482645
5009044817717897088,1.1008852,0,44.179977,4.5681477,31,,,,3600.0,14.926392
5011570395926791936,1.0124326,0,34.183502,1.5212606,49,,,,3800.0,13.974799
5027751633675172736,1.1542027,0,17.893394,3.2341983,27,,,,3800.0,15.121855
5062294440734353920,1.0326132,0,,,,,,,,15.477398
5143799725866617216,1.0553236,0,-6.653248,6.5570393,28,,,,3700.0,15.349327
5177113519439132160,1.1014667,0,5.04565,0.17227104,7,-2.1879983,0.978667,0.7942052,5750.0,9.53007
5055724888816355584,1.1580864,0,37.700714,0.52875316,34,2.3205304,0.0033411577,13.214733,4500.0,11.266246
5073425381051197568,1.1291585,0,21.708801,5.4731784,23,,,,3400.0,15.350301
5089292433353242240,1.0697654,0,10.84727,0.5832136,13,0.20089008,0.37350777,5.66101,5250.0,11.868374
5092231840251392512,0.93870825,0,21.518652,0.18595992,20,-0.31223795,0.36383855,2.3331413,5500.0,9.789652
5104536681035668736,1.4156878,0,8.423141,3.3299654,17,,,,3300.0,14.310809
5181912853334626304,0.8251502,0,19.077936,0.202313,15,-0.80028504,0.7183836,1.7633286,6000.0,10.1034565
5433558663703021184,1.0213569,0,42.26167,3.6736255,31,,,,3900.0,15.074302
5467639263553830272,1.0880986,0,-15.46265,1.1112336,11,-0.9048636,0.46807054,9.951646,3200.0,12.920866
5471439725495102080,1.0218354,0,4.6471977,0.37834457,17,8.230383,0.0,4.103482,6500.0,7.7213097
5343775980174656384,0.9032724,0,67.32908,0.6291658,14,0.052814543,0.38567507,7.986313,5500.0,11.510862
5358879078038771328,0.855097,0,8.896273,0.4255911,29,0.074468255,0.38259724,8.089138,5000.0,11.863357
5372293978880848000,0.97492373,0,,,,,,,,9.678706
5238253027445066624,1.0770278,0,32.68993,1.4278593,3,-0.047327995,0.5238645,3.552639,4750.0,12.393682
5243448258539872768,0.92380846,0,37.740204,0.24466379,19,0.5667994,0.15568285,2.5542603,5250.0,10.418635
5260025492282495872,1.0441997,0,,,,,,,,15.683869
5332647170168400256,0.8504671,0,-0.6302522,0.20252895,18,1.2906445,0.011554984,2.290863,6250.0,8.519889
5357078043648622976,1.283699,0,24.573782,4.433256,15,,,,3100.0,15.436875
5357824577671304192,1.1113267,0,83.64431,3.290731,21,,,,3400.0,15.708734
5281171707914893952,1.2137771,0,3.3711917,0.62842643,22,0.85813755,0.10651184,8.497757,4750.0,11.935898
5316824544982104192,1.0422077,0,11.109646,4.5708714,14,,,,3500.0,15.174179
5482537474311735168,1.0766126,0,20.41023,5.4201336,17,,,,3700.0,13.804854
4994523979966253568,0.99817353,0,8.996571,1.811024,27,5.5595756,2.0506386E-6,31.04357,4500.0,13.002658
5127394668783241856,0.9559479,0,26.744377,0.12667276,7,-1.5210453,0.9233255,0.2969246,5000.0,8.667269
5144659543959718528,1.0965114,0,39.842014,1.8464102,14,0.068827875,0.5171724,22.361275,3600.0,13.582005
5099953023216735872,1.1791321,0,24.359945,0.63058114,20,-1.2557164,0.88372,8.123648,4500.0,12.612393
5154606546483045888,1.361219,0,26.500866,0.2885875,15,-1.7758588,0.9224312,2.987894,3700.0,11.736207
5166931595089502208,1.1230234,0,-16.014078,3.8371193,14,,,,3700.0,14.375622
5383129322376002560,1.0202624,0,,,,,,,,16.293507
5399893816682495360,1.0134143,0,-15.8415985,3.9886668,21,,,,3700.0,15.753839
5444778286509695616,1.1504512,0,1.9942285,0.5859465,24,0.1683929,0.59679824,8.93393,4000.0,12.482013
5448469312684905472,1.0663724,0,-9.594194,3.0632272,34,,,,3800.0,14.702183
5467640122547290880,0.9832409,0,-16.465595,0.120673224,12,,0.96957,0.379591,6250.0,5.920658
5473943038593709440,0.9877726,0,16.946497,3.5923512,11,,,,3800.0,14.497282
5347445943824510080,1.0124161,0,29.735374,1.8421551,21,,,,4250.0,13.647577
5387248024214485632,1.0894046,0,-0.8515498,1.3796272,30,3.3444514,0.0024049927,27.236938,3800.0,13.47983
5226381982652636928,1.1850953,0,5.842666,3.3456664,9,,,,3500.0,15.063414
5254476360179692416,1.030959,0,42.26132,3.739381,11,,,,3300.0,14.818006
5326018901724190592,0.99038476,0,-27.508703,1.5679795,22,,,,4250.0,13.58673
5332567489930622336,1.031624,0,65.4971,0.50335896,15,-0.6530807,0.67835516,5.26379,3600.0,12.30752
5332647891722786560,0.958841,0,,,,,,,,15.960316
5357729779158079488,1.0880134,0,17.2109,4.373336,19,,,,3400.0,14.982494
4972515124434378112,1.2468492,0,-1.4430939,0.18666595,41,0.9303533,0.029917205,3.6310978,5500.0,10.196991
5213764983638767360,0.82492846,0,26.370462,0.28367195,19,2.1960921,0.0017268148,3.4280434,5750.0,9.642232
5291814190195955712,0.9386013,0,13.0443,0.6160311,10,-0.44351214,0.592884,5.0656013,4750.0,11.805392
5320345902762306176,1.0638714,0,0.6817837,3.340631,17,,,,3500.0,14.749453
5001706024277989888,1.7499584,0,1.9120865,0.4072958,58,2.0503745,0.007808616,11.16046,5250.0,11.78204
5008662325111282688,1.0939804,0,-22.17258,0.26822364,49,-1.0464835,0.6729513,6.0165577,4750.0,11.4842205
5013564772581004288,1.1490021,0,-12.154551,2.3661554,46,,,,3500.0,14.456176
5020060034441888128,0.89128655,0,9.533366,0.18394607,15,1.5725175,0.010054321,1.8077879,6000.0,8.7575035
5038990497936172544,1.2355716,0,14.736756,1.2100481,34,,,,3600.0,13.788697
5052360284454132608,1.0105667,0,9.715412,0.18026762,37,-1.6874955,0.8905358,3.1671,6000.0,10.01441
5117787789015097728,1.0817227,0,-18.886606,1.6973248,32,,,,5500.0,13.872269
5123813525051664128,1.0340778,0,-37.552677,8.071834,17,,,,3700.0,15.189788
5137039103746085632,1.0050814,0,-4.6337914,1.8927832,22,,,,4250.0,13.676929
5144659543959718656,1.2496637,0,38.643005,1.5741224,14,1.0969634,0.16844264,18.90025,3600.0,13.528502
5147243804306855168,1.0590469,0,-9.454107,0.736713,15,-0.7986948,0.80095744,9.708157,5250.0,12.054145
5103522725156131712,1.0691519,0,5.686487,1.8615544,14,,,,3800.0,13.642562
5103600034567513984,0.9571864,0,11.572327,0.24050173,15,2.138828,0.0021606588,2.397376,6000.0,9.049424
5368266433432660096,1.0608869,0,30.464533,1.5208632,39,,,,5500.0,14.0278
5382604477372747904,1.0162519,0,-49.40584,0.17184517,37,-1.0427521,0.6357558,2.575962,5000.0,10.418296
5388612346343578112,0.91162026,0,20.865976,1.8357723,47,8.511409,3.0170533E-5,29.2937,4500.0,12.637835
5464884024852776704,1.1693952,0,-13.051797,4.7249045,7,,,,6250.0,11.843913
5346985111018287872,1.1047453,0,31.829468,1.287823,11,-1.4036671,0.92973876,13.277941,3500.0,13.277189
5348255734131763072,1.1704404,0,15.544602,34.531994,21,86.12532,0.0,57.518967,3600.0,13.206161
5369635733425064576,0.89659584,0,14.192212,1.0055859,29,3.1209798,7.384732E-5,22.69961,4750.0,12.374014
5373056833800874880,1.1585759,0,13.143216,2.9864166,16,,,,3500.0,14.380729
5373901602323893632,1.1458331,0,,,,,,,,15.910235
5205944874687476096,1.059329,0,15.054497,0.61281246,18,0.7442058,0.13523623,7.1388206,4750.0,12.244479
5226381978352399104,1.2735184,0,1.5161804,3.128962,13,8.347495,0.0,36.237923,3400.0,12.527761
5237314186272912896,0.9023058,0,1.8675789,10.538119,12,30.685192,0.0,73.50864,4750.0,11.678629
5254476428899170048,1.7560338,0,45.97654,0.14454801,2,-1.0590358,,,5000.0,10.633806
5258683671468776576,1.142802,0,9.196232,4.41492,10,,,,3800.0,14.482038
5299220917152973952,1.0568697,0,,,,,,,,15.742153
5334090755885358848,0.89492,0,16.716566,1.3147727,13,3.1198196,0.0012617838,13.136272,4500.0,12.453677
5193606262576755200,1.2187014,0,13.016484,0.9728645,21,0.92516154,0.14572275,13.632055,4500.0,12.934888
5281171712211514112,0.94487,0,2.728241,0.1410207,33,-2.095022,0.9305204,1.8083721,5750.0,9.564295
5320345902762306304,1.503295,0,1.8805197,4.076902,17,,,,3400.0,15.026154
5487566846657084544,1.0515407,0,-14.951387,2.6053672,16,,,,3600.0,14.304248
4989685372890146176,1.0026517,0,,,,,,,,10.792647
5001944205985475584,1.0996906,0,-14.478228,1.5260518,46,,,,3700.0,14.236783
5015367078297503872,2.9621198,0,,,,,,,,11.644393
5052391208218637440,1.0200878,0,,,,,,,,17.31261
5062450433941961472,1.0808307,0,42.195065,5.189662,24,,,,3400.0,15.315767
5117787789014584576,1.1896815,0,-17.590816,0.2794686,34,-1.1381205,0.72182256,5.0319147,4750.0,11.160005
5152190545774968832,1.0840943,0,25.386332,3.1118653,13,,,,3700.0,14.2737255
5172140050389642368,1.0927292,0,7.739226,0.26723742,13,-1.4559332,0.87934715,2.1848903,5250.0,10.626384
5054523534924993792,1.34282,0,31.34234,1.2276995,25,2.9841855,0.0014191151,20.716402,4500.0,13.196765
5087405843198797824,0.9711714,0,71.06613,0.16530645,25,0.010660303,0.21214193,2.029869,5750.0,9.384793
5094533186807351552,1.2263029,0,-18.91354,0.69462264,13,-0.66593045,0.8087863,6.602648,4250.0,12.666904
5154606550778882944,1.1940897,0,23.102041,2.633952,8,,,,3300.0,14.7405
5394624991322381184,0.99057585,0,58.368237,5.0759263,10,,,,3500.0,15.008127
5435308399019210752,0.98954076,0,-4.9564924,1.4853953,36,,,,4500.0,13.648267
5442763534531561344,1.0562983,0,46.872543,0.32893085,24,0.7286617,0.15472662,6.4467506,5750.0,10.604189
5447598671274035968,1.0591427,0,-2.3492274,4.0975904,19,,,,3600.0,14.983274
5471809711158052864,0.99533993,0,47.326977,0.17285903,13,-0.059781518,0.31991094,1.5607834,6250.0,8.713015
5473943034297183616,1.0769131,0,17.100527,2.0678513,10,,,,3900.0,13.387014
5339954799322400768,0.846359,0,26.066042,0.5935063,18,0.07015938,0.41707754,8.701605,5250.0,11.835145
5372602082657284480,1.0225928,0,-11.534652,5.113716,18,,,,4250.0,14.361568
5373899197142183424,1.151904,0,22.680807,3.3818667,29,,,,3400.0,14.525158
5387248024214485120,1.0656289,0,0.32595465,3.0047226,33,,,,3600.0,15.409467
5407821123733116544,1.0281818,0,36.72229,5.6450424,15,,,,3500.0,14.959016
5236352422844761344,1.0157144,0,58.33049,0.70733017,3,,,,5500.0,10.247191
5248353282990775680,0.9423773,0,16.411034,0.14168914,18,-0.81829214,0.5065064,1.1677046,6750.0,7.207307
5305981470567619456,0.88055444,0,3.8412719,0.16747893,8,-0.50646687,0.7012917,0.8277559,6000.0,8.913364
